date,open,high,low,close,volume,tic,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix
2023-09-05,281.0,281.6400146484375,279.05999755859375,279.1600036621094,2410300,MCD,1,-0.03993587004828214,282.567301466447,277.5327046370686,0.0,-66.66666666666667,100.0,280.0500030517578,280.0500030517578,14.010000228881836
2023-09-05,106.80000305175781,108.26000213623047,106.37999725341797,106.8499984741211,4864200,MMM,1,-0.002243555509139128,107.04141690950031,106.75857851286297,0.0,66.66666666666667,100.0,106.89999771118164,106.89999771118164,14.010000228881836
2023-09-05,109.45999908447266,109.72000122070312,107.48999786376953,106.78203582763672,6379900,MRK,1,-0.05192152659095939,111.2119406559835,104.66634761305947,0.0,-66.66666666666727,100.0,107.93914413452148,107.93914413452148,14.010000228881836
2023-09-05,329.0,334.8500061035156,328.6600036621094,332.8743591308594,18553900,MSFT,1,0.10948865841601219,337.33578157834114,323.53287076540886,100.0,66.66666666666667,100.0,330.434326171875,330.434326171875,14.010000228881836
2023-09-05,101.5,101.95999908447266,100.2300033569336,100.31999969482422,6698700,NKE,1,-0.04576925130990617,104.22499711458019,98.45500319059559,0.0,-66.66666666666602,100.0,101.34000015258789,101.34000015258789,14.010000228881836
2023-09-05,153.8000030517578,154.85000610351562,152.39999389648438,151.48388671875,5097000,PG,1,-0.046150794396027095,155.42143710199574,149.60334317144176,0.0,-66.66666666666667,100.0,152.51239013671875,152.51239013671875,14.010000228881836
2023-09-05,162.3000030517578,162.6699981689453,160.3699951171875,159.39137268066406,863300,TRV,1,-0.042585959801328954,163.02477411028138,157.65608831647643,0.0,-66.66666666666667,100.0,160.3404312133789,160.3404312133789,14.010000228881836
2023-09-05,478.0,484.6000061035156,477.5400085449219,478.94549560546875,3443300,UNH,1,0.10213441115166688,483.10724862321877,470.2314659763906,100.0,66.66666666666757,100.0,476.6693572998047,476.6693572998047,14.010000228881836
2023-09-05,248.35000610351562,248.69000244140625,245.1999969482422,244.81878662109375,4459600,V,1,-0.06201538672817719,250.10989185501592,242.2917957670544,0.0,-66.6666666666654,100.0,246.20084381103516,246.20084381103516,14.010000228881836
2023-09-05,34.849998474121094,35.06999969482422,34.29999923706055,33.583168029785156,17486000,VZ,1,-0.012301555046668966,34.63272727188328,33.08190666976711,0.0,-66.66666666666545,100.0,33.857316970825195,33.857316970825195,14.010000228881836
2023-09-05,23.5,23.549999237060547,22.690000534057617,22.204450607299805,23839200,WBA,1,-0.01534204605297873,23.513422210199955,21.579295914189693,0.0,-66.66666666666667,100.0,22.546359062194824,22.546359062194824,14.010000228881836
2023-09-05,161.85000610351562,162.8000030517578,160.17999267578125,160.27000427246094,5069800,WMT,1,-0.02916673513558976,162.75848774526216,159.08152385141753,0.0,-66.66666666666667,100.0,160.92000579833984,160.92000579833984,14.010000228881836
2023-09-06,188.39999389648438,188.85000610351562,181.47000122070312,182.66934204101562,81755800,AAPL,2,-0.20342884955979912,194.80562462148578,179.41470212005066,3.303709421123571,-100.00000000000001,100.0,187.11016337076822,187.11016337076822,14.449999809265137
2023-09-06,254.44000244140625,254.44000244140625,248.3800048828125,249.00999450683594,1988900,AMGN,2,-0.23223663729507393,261.05698736171905,245.4296662841143,0.0,-99.99999999999923,100.0,253.24332682291666,253.24332682291666,14.449999809265137
2023-09-06,159.07000732421875,159.83999633789062,156.86000061035156,157.3534698486328,2949200,AXP,2,-0.050947254437232914,160.67078578189333,156.43961664323686,15.516840411637716,-99.99999999999875,22.049364183354328,158.5552012125651,158.5552012125651,14.449999809265137
2023-09-06,221.77000427246094,222.7899932861328,216.4199981689453,217.9499969482422,4233500,BA,2,-0.16699372429124537,227.17953249557746,215.43379961705273,0.0,-100.00000000000053,100.0,221.3066660563151,221.3066660563151,14.449999809265137
2023-09-06,280.4200134277344,284.4700012207031,279.0400085449219,281.4457092285156,1688900,CAT,2,-0.09221691899568896,286.88447937211726,277.3864963765806,22.140677253053624,-100.00000000000155,3.3333333333333286,282.13548787434894,282.13548787434894,14.449999809265137
2023-09-06,219.47000122070312,222.2100067138672,219.02000427246094,221.6199951171875,5066700,CRM,2,0.009669688405608667,223.94585224212156,217.28081198313888,51.626893304241264,19.577732501437367,18.04455824082427,220.61333211263022,220.61333211263022,14.449999809265137
2023-09-06,57.099998474121094,57.470001220703125,57.06999969482422,56.75013732910156,11380400,CSCO,2,-0.01954080747840692,57.73731181073427,56.2792338028725,0.0,-82.39740689304575,100.0,57.00827280680338,57.00827280680338,14.449999809265137
2023-09-06,166.27999877929688,167.44000244140625,165.5800018310547,166.6300048828125,7195500,CVX,2,0.06702135671594078,168.39454551748824,163.19879758147007,100.0,54.13204277152708,100.0,165.79667154947916,165.79667154947916,14.449999809265137
2023-09-06,80.79000091552734,82.08999633789062,80.52999877929688,80.9800033569336,15518500,DIS,2,-0.01937647575446988,81.94438620528062,80.59561725337822,0.0,-100.00000000000001,62.566376529345405,81.27000172932942,81.27000172932942,14.449999809265137
2023-09-06,53.959999084472656,54.93000030517578,53.91999816894531,54.88999938964844,4645100,DOW,2,-0.00973964887928247,55.903554708975406,53.676444578947766,39.69751881403353,-43.662087404864074,100.0,54.789999643961586,54.789999643961586,14.449999809265137
2023-09-06,322.30999755859375,324.1400146484375,319.30999755859375,321.1300048828125,2120800,GS,2,-0.18559113828337104,330.3914592134072,317.79520663945743,0.0,-99.70997411607492,100.0,324.0933329264323,324.0933329264323,14.449999809265137
2023-09-06,327.5299987792969,328.6099853515625,325.55999755859375,326.0,3199700,HD,2,-0.20671257545200206,336.3192172234786,321.58743967756305,0.0,-89.3938443144628,100.0,328.9533284505208,328.9533284505208,14.449999809265137
2023-09-06,185.0399932861328,185.8300018310547,183.6300048828125,183.43063354492188,2228800,HON,2,-0.11313761507673803,189.0629845642273,181.15852219033002,0.0,-99.99999999999928,100.0,185.11075337727866,185.11075337727866,14.449999809265137
2023-09-06,147.66000366210938,148.3300018310547,147.1199951171875,146.399658203125,2932200,IBM,2,0.0032243243017262557,146.5732197538464,146.19314784055467,72.40194895648101,-21.884774177401997,30.335539274515856,146.38318379720053,146.38318379720053,14.449999809265137
2023-09-06,36.560001373291016,37.040000915527344,36.029998779296875,36.85879898071289,39643400,INTC,2,0.011194610351680012,37.0277062313599,36.26462419263099,100.0,17.476411860750147,17.89339455958698,36.646165211995445,36.646165211995445,14.449999809265137
2023-09-06,159.83999633789062,160.0,157.35000610351562,158.00999450683594,9753800,JNJ,2,-0.07707901338520173,162.6976393253567,156.7490159480808,6.751945498853985,-99.99999999999915,100.0,159.72332763671875,159.72332763671875,14.449999809265137
2023-09-06,144.6999969482422,145.5399932861328,144.11000061035156,143.89820861816406,8629200,JPM,2,-0.053360803367581866,146.60172096476109,142.58443626180141,0.0,-100.00000000000263,100.0,144.59307861328125,144.59307861328125,14.449999809265137
2023-09-06,58.619998931884766,58.83000183105469,58.41999816894531,58.31732177734375,13923500,KO,2,-0.015128426930786532,59.09143546709248,57.920219704619754,0.0,-77.37678949022676,100.0,58.50582758585612,58.50582758585612,14.449999809265137
2023-09-06,278.0,278.6499938964844,275.0,275.44000244140625,2705800,MCD,2,-0.1662432404472156,284.12622638998135,272.9004459732999,0.0,-99.99999999999795,100.0,278.5133361816406,278.5133361816406,14.449999809265137
2023-09-06,106.5199966430664,106.80999755859375,105.33999633789062,106.37000274658203,2684300,MMM,2,-0.017743373824472997,107.34343425619585,106.10323118976768,0.0,-100.0000000000011,100.0,106.72333272298177,106.72333272298177,14.449999809265137
2023-09-06,106.76000213623047,107.0,104.91999816894531,105.76893615722656,7926100,MRK,2,-0.0975744907752869,110.62680222271761,103.80468072812873,0.0,-100.00000000000038,100.0,107.21574147542317,107.21574147542317,14.449999809265137
2023-09-06,333.3800048828125,334.4599914550781,330.17999267578125,332.20574951171875,17535800,MSFT,2,0.11877673859731885,336.3162053685515,325.73339586842764,87.58617172774078,53.51265528671681,100.0,331.02480061848956,331.02480061848956,14.449999809265137
2023-09-06,99.76000213623047,100.30999755859375,99.02999877929688,100.18000030517578,6096000,NKE,2,-0.06266048345864306,103.39377132469826,98.51289574886945,0.0,-88.49794497402674,100.0,100.95333353678386,100.95333353678386,14.449999809265137
2023-09-06,152.2899932861328,152.4499969482422,151.5399932861328,151.18576049804688,3877400,PG,2,-0.06805014865082626,154.63491651144386,149.50544400287907,0.0,-99.18110927073182,100.0,152.07018025716147,152.07018025716147,14.449999809265137
2023-09-06,159.89999389648438,161.72999572753906,159.5,159.61000061035156,1098900,TRV,2,-0.047483326521700064,162.17402444928507,158.01988424212118,10.646732527595816,-73.94808630238903,100.0,160.09695434570312,160.09695434570312,14.449999809265137
2023-09-06,482.0899963378906,483.1600036621094,476.3800048828125,475.09051513671875,2596100,UNH,2,0.01059679847702455,481.04683830972937,471.23931484782275,53.30417678464952,-1.1896200073023895,52.21579719245643,476.14307657877606,476.14307657877606,14.449999809265137
2023-09-06,245.4199981689453,246.66000366210938,244.2100067138672,245.63705444335938,4520300,V,2,-0.05364547572361289,248.852656892778,243.17317115084182,23.444423216737846,-79.40869551038966,100.0,246.0129140218099,246.0129140218099,14.449999809265137
2023-09-06,34.099998474121094,34.439998626708984,33.9900016784668,33.46567916870117,19187100,VZ,2,-0.01931794537826903,34.437501265654284,33.01604080791342,0.0,-96.73511362870018,100.0,33.72677103678385,33.72677103678385,14.449999809265137
2023-09-06,22.610000610351562,22.75,22.309999465942383,22.116531372070312,17255000,WBA,2,-0.02227518208935564,23.248033671164446,21.55813265980886,0.0,-75.5095671189812,100.0,22.403083165486652,22.403083165486652,14.449999809265137
2023-09-06,160.39999389648438,162.1699981689453,159.91000366210938,161.47000122070312,4864900,WMT,2,4.762378532063849e-05,162.55017365527388,159.65650155631468,48.84655351145745,-32.421784196508256,100.0,161.10333760579428,161.10333760579428,14.449999809265137
2023-09-07,175.17999267578125,178.2100067138672,173.5399932861328,177.32638549804688,112488800,AAPL,3,-0.4863178237981458,196.29187524584765,173.03656255932813,1.8475425741350051,-127.5308537690097,100.0,184.6642189025879,184.6642189025879,14.399999618530273
2023-09-07,250.5399932861328,254.6999969482422,250.39999389648438,254.38999938964844,2228300,AMGN,3,-0.11037631409919868,260.01205111876243,247.0479388104368,42.24138834966835,-27.141460445760103,92.92566543723925,253.5299949645996,253.5299949645996,14.399999618530273
2023-09-07,157.25999450683594,157.6300048828125,156.07000732421875,156.1384735107422,2617400,AXP,3,-0.12059925324365395,160.92160365690566,154.9804349173131,10.121143179268458,-105.4245831513706,35.41587608743484,157.95101928710938,157.95101928710938,14.399999618530273
2023-09-07,217.5,220.5500030517578,214.86000061035156,216.0500030517578,4929600,BA,3,-0.29898228719710573,227.10771026359754,212.87729034675402,0.0,-91.32590593513578,100.0,219.99250030517578,219.99250030517578,14.399999618530273
2023-09-07,280.92999267578125,283.4800109863281,277.6499938964844,279.9832763671875,1593200,CAT,3,-0.13779808608558142,286.03221735247473,277.16265264264246,17.50096374932353,-91.77846752178252,27.21316139488271,281.5974349975586,281.5974349975586,14.399999618530273
2023-09-07,219.77000427246094,222.72999572753906,219.30999755859375,222.52999877929688,4201900,CRM,3,0.07566614317121889,224.420772313742,217.76422524485176,58.50911355871034,46.479872459318486,5.348409985578946,221.09249877929688,221.09249877929688,14.399999618530273
2023-09-07,56.970001220703125,57.09000015258789,56.65999984741211,56.38279342651367,14762000,CSCO,3,-0.03533619097250096,57.71535902199264,55.988446901469274,0.0,-110.9871347771513,100.0,56.85190296173096,56.85190296173096,14.399999618530273
2023-09-07,167.13999938964844,167.89999389648438,166.27999877929688,166.63999938964844,7925900,CVX,3,0.07418101309630742,168.29015575675,163.72485126229296,100.0,64.30089690549887,100.0,166.00750350952148,166.00750350952148,14.399999618530273
2023-09-07,80.81999969482422,80.8499984741211,79.75,80.56999969482422,14768000,DIS,3,-0.03792553705916646,81.98561849498395,80.2043839464223,0.0,-133.33333333333334,81.6741072762215,81.09500122070312,81.09500122070312,14.399999618530273
2023-09-07,54.75,54.939998626708984,53.52000045776367,54.099998474121094,4275500,DOW,3,-0.031228682282169018,55.75888952854868,53.47610917445425,27.1257288342194,-100.55120639588816,100.0,54.617499351501465,54.617499351501465,14.399999618530273
2023-09-07,320.6199951171875,324.2200012207031,320.1300048828125,321.9599914550781,1471100,GS,3,-0.19824132802023087,329.1273496207973,317.9926454963902,12.253681407176956,-58.767207517919104,97.46828013930795,323.55999755859375,323.55999755859375,14.399999618530273
2023-09-07,325.0299987792969,329.9200134277344,324.29998779296875,328.4200134277344,2454000,HD,3,-0.15420725247884093,334.85782241419804,322.7821769754504,26.613373618218233,-51.90478405152027,58.42836360848804,328.8199996948242,328.8199996948242,14.399999618530273
2023-09-07,184.75,185.8300018310547,183.22999572753906,183.0429229736328,2086200,HON,3,-0.14853122483054904,188.42646370897432,180.76112784376005,0.0,-72.38782027305842,100.0,184.5937957763672,184.5937957763672,14.399999618530273
2023-09-07,148.1300048828125,148.77999877929688,147.39999389648438,145.86572265625,3332900,IBM,3,-0.016582945601612664,146.79404236273157,145.7135946611942,22.612037504435776,-1.7826491411756404,49.236434414165274,146.2538185119629,146.2538185119629,14.399999618530273
2023-09-07,36.83000183105469,38.34000015258789,36.75,38.054866790771484,67659700,INTC,3,0.05817829447142486,38.44107730166116,35.555603911717746,100.0,133.3333333333322,64.71175455610711,36.99834060668945,36.99834060668945,14.399999618530273
2023-09-07,159.13999938964844,161.05999755859375,158.97999572753906,160.02999877929688,9931800,JNJ,3,-0.0393563899549747,162.24779726697184,157.35219357775472,46.09318473861635,-6.685797259437398,44.22472263978345,159.79999542236328,159.79999542236328,14.399999618530273
2023-09-07,144.1300048828125,145.27000427246094,143.38999938964844,142.6672821044922,8373700,JPM,3,-0.10435482729221235,146.64114622333568,141.5821127488323,0.0,-91.33213437638415,100.0,144.11162948608398,144.11162948608398,14.399999618530273
2023-09-07,58.95000076293945,59.15999984741211,58.29999923706055,57.87086868286133,17628600,KO,3,-0.032796667786875844,59.141944578141,57.55223114207384,0.0,-75.56770410386758,31.083735291968136,58.34708786010742,58.34708786010742,14.399999618530273
2023-09-07,277.25,278.989990234375,276.1000061035156,278.3299865722656,3732800,MCD,3,-0.11527433252831543,283.05407063706997,273.8809269215238,35.46299441976838,-38.586418726893235,83.80709223582399,278.4674987792969,278.4674987792969,14.399999618530273
2023-09-07,106.18000030517578,106.79000091552734,104.95999908447266,105.94999694824219,2906900,MMM,3,-0.039522299380010395,107.45433574607632,105.60566181251743,0.0,-83.15734722810359,100.0,106.52999877929688,106.52999877929688,14.399999618530273
2023-09-07,106.91000366210938,108.69000244140625,106.86000061035156,107.20912170410156,8532600,MRK,3,-0.06394970017835533,109.99921383713877,104.42895922804678,31.431222280594497,-11.526972346973382,40.01155429711714,107.21408653259277,107.21408653259277,14.399999618530273
2023-09-07,331.2900085449219,333.0799865722656,329.0299987792969,329.24176025390625,18381000,MSFT,3,0.013076520009860815,335.25292639398464,325.90515466070286,55.81263674135034,-26.19698554423586,37.03631316387399,330.57904052734375,330.57904052734375,14.399999618530273
2023-09-07,98.26000213623047,98.76000213623047,97.63999938964844,97.93000030517578,9927100,NKE,3,-0.15004269062588094,103.81841653470823,96.57658392305544,0.0,-111.31178332913326,100.0,100.19750022888184,100.19750022888184,14.399999618530273
2023-09-07,152.49000549316406,154.19000244140625,152.3699951171875,152.6266632080078,4824800,PG,3,-0.024319424367689635,154.3760777047818,150.0425242849643,39.46327175517801,11.051356695338539,2.237992722864235,152.20930099487305,152.20930099487305,14.399999618530273
2023-09-07,160.25,161.92999267578125,160.1699981689453,160.6699981689453,945500,TRV,3,-0.01027624101186575,162.03033430132496,158.4500963017024,41.751341731923866,-15.25533975543301,83.12488203599995,160.24021530151367,160.24021530151367,14.399999618530273
2023-09-07,479.8999938964844,487.1099853515625,478.6000061035156,482.92999267578125,2928000,UNH,3,0.25174534778034285,485.7197474080428,469.9598637980119,76.44420803716075,104.40350804982593,74.44242046052587,477.83980560302734,477.83980560302734,14.399999618530273
2023-09-07,245.5,247.39999389648438,245.11000061035156,246.61497497558594,4007900,V,3,-0.013216513360731597,248.55896060859212,243.7678979119157,40.647616384614075,-9.254097446761032,51.31756501751443,246.1634292602539,246.1634292602539,14.399999618530273
2023-09-07,34.18000030517578,34.52000045776367,33.75,33.10341262817383,26605800,VZ,3,-0.03511519891787174,34.42259686839723,32.71926600086547,0.0,-84.96511627907009,100.0,33.57093143463135,33.57093143463135,14.399999618530273
2023-09-07,22.600000381469727,22.75,21.920000076293945,21.530406951904297,20863400,WBA,3,-0.04604439906094626,23.297354977238157,21.07247324694397,0.0,-86.36908610044277,100.0,22.184914112091064,22.184914112091064,14.399999618530273
2023-09-07,162.0,163.47999572753906,161.49000549316406,163.47000122070312,6373600,WMT,3,0.08554295803227774,164.34012222812675,159.04988479091622,72.23217455862859,133.3333333333317,67.6723983143374,161.69500350952148,161.69500350952148,14.399999618530273
